Date,Filename,Total,Additions,Deletions
2019-07-01,BMICalculatorTest.java,14,14,0
2019-07-01,ProgressActivityDAOImplTest.java,91,89,2
2019-07-01,BMICalculatorTest.java,14,14,0
2019-07-01,ValidateUserTest.java,39,39,0
2019-07-01,ProgressActivityDAOImplTest.java,55,55,0
2019-07-01,UserDietDAOImplTest.java,15,1,14
2019-07-01,UserGoals.java,13,11,2
2019-07-01,WorkoutsGUI.java,35,31,4
2019-07-01,BodyMeasurementsTest.java,99,99,0
2019-07-01,UserDietDAOImpl.java,2,1,1
2019-07-01,DietDAOImplTest.java,2,1,1
2019-07-01,UserDietDAOImplTest.java,154,151,3
2019-07-01,BodyMeasurementsTest.java,29,28,1
2019-07-01,BodyMeasurementsTest.java,23,23,0
2019-07-01,BodyMeasurementsTest.java,14,14,0
2019-07-01,BodyMeasurementsTest.java,14,14,0
2019-07-01,BodyMeasurementsTest.java,11,9,2
2019-07-01,UserDietDAOImplTest.java,53,53,0
2019-07-01,BodyMeasurementsTest.java,14,14,0
2019-07-01,DietDAOImpl.java,27,19,8
2019-07-01,DietGUI.java,13,8,5
2019-07-01,Diet.java,9,7,2
2019-07-01,DietDAOImplTest.java,417,417,0
2019-07-01,UserGoals.java,13,11,2
2019-07-01,PostWorkoutGUI.java,190,190,0
2019-07-01,UserGoals.java,60,39,21
2019-07-01,WorkoutsGUI.java,240,189,51
2019-07-01,DietDAOImpl.java,27,19,8
2019-07-01,WorkoutsGUI.java,18,16,2
2019-07-01,DietGUI.java,13,8,5
2019-07-01,Diet.java,3,1,2
2019-07-01,DietDAOImplTest.java,74,66,8
2019-07-01,WorkoutsGUI.java,19,16,3
2019-07-01,UserGoals.java,7,7,0
2019-07-01,WorkoutsGUI.java,30,28,2
2019-07-01,WorkoutsGUI.java,15,15,0
2019-07-01,PostWorkoutGUI.java,54,28,26
2019-07-01,UserGoals.java,53,32,21
2019-07-01,WorkoutsGUI.java,60,47,13
2019-07-01,DietDAOImplTest.java,86,86,0
2019-07-01,DietDAOImplTest.java,94,93,1
2019-07-01,DietDAOImplTest.java,124,124,0
2019-07-01,WorkoutsGUI.java,52,37,15
2019-07-01,WorkoutsGUI.java,84,83,1
2019-07-01,WorkoutsGUI.java,59,9,50
2019-07-01,PostWorkoutGUI.java,51,50,1
2019-07-01,PostWorkoutGUI.java,100,98,2
2019-07-01,PostWorkoutGUI.java,43,43,0
